TotalHits,%Image,%HTML,%BinaryDoc,%BinaryExe,%ASCII,%Zip,%Multimedia,%OtherFile,BandWidth,SessionTime,avgHtmlReqTime,TotalNightTimeReq,TotalRepeatedReq,%Errors,%Get,%Post,%OtherMethod,IsRobot.txtVisited,%Head,%UnassignedReferrer
2,0,0,0,0,0,0,0,0,165292,1,0,2,2,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16900,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33727,1105,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33594,524,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,4,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33757,881,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33746,1677,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33811,1006,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16881,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16926,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16925,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16920,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16689,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33839,312,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
56,0,0,0,0,0,0,0,0,1598131,23,0,0,0,0,100,0,0,0,0,0
1,0,0,0,0,0,0,0,0,16930,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16934,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33823,620,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33799,680,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33778,1320,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33793,1400,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33601,1207,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16874,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33574,719,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33820,822,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,1745,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16879,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33815,573,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16688,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33770,614,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33765,936,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,100,0,0,0,0,0
4,0,0,0,0,0,0,0,0,67578,1577,0,4,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33822,16,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33746,830,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50713,1287,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16879,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33823,781,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33825,141,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33787,617,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33831,1624,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33597,650,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16867,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33587,543,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50741,1791,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33821,1710,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,779,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,6082,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16874,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33774,314,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50689,998,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33818,28,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50503,927,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33806,1019,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33824,14,0,0,0,0,100,0,0,0,0,100
4,0,0,0,0,0,0,0,0,67603,1182,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33596,872,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33724,990,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33751,868,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33823,524,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16796,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16687,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16824,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16866,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16821,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16927,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
70,0,0,0,0,0,0,0,0,1806104,17,0,0,0,0,100,0,0,0,0,0
1,0,0,0,0,0,0,0,0,16871,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33830,715,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33813,1579,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50670,1348,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16884,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33834,922,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16914,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16940,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33581,1015,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33810,1581,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16685,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,518,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33773,150,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33818,960,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16939,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,709,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50726,1281,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82646,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,5966,0,0,0,0,100,100,0,0,0,0,0
1,0,0,0,0,0,0,0,0,16687,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50706,1341,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33589,487,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16884,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16926,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16829,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,1,0,0,100,0,0,0,0,100
4,0,0,0,0,0,0,0,0,67545,1645,0,4,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33793,261,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50721,512,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16920,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16884,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16934,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16928,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33823,773,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16929,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50605,1287,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33799,512,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33589,893,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50700,1146,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33571,1471,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33825,770,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50710,1336,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33800,314,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16866,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16830,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16928,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33802,1347,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33823,1694,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33795,1675,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33797,140,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33607,1491,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33722,1501,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50715,336,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16848,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16864,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16925,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33588,1493,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16933,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33806,629,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16858,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33806,308,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50672,1709,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,49540,1091,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16929,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33766,1154,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33774,894,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33820,458,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50503,1714,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33811,1695,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50693,281,0,3,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33846,403,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50734,1014,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33766,86,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50695,1603,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33815,315,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16685,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33743,12,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50689,825,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16934,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33631,1124,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16686,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50512,837,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33777,787,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33677,1724,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16931,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16877,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16945,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50497,1438,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33816,131,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,34735,509,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
4,0,0,0,0,0,0,0,0,67535,1530,0,4,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16899,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50720,1449,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16914,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33776,193,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50287,1320,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16875,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33787,1065,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33603,1587,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33814,209,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16689,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16883,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
4,0,0,0,0,0,0,0,0,67394,985,0,4,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33790,405,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16879,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33561,375,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,125778,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16899,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33825,803,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16935,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33780,1332,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33821,1089,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33808,987,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33766,1080,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50713,324,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33818,689,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16900,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,1,0,0,100,0,0,0,0,100
